#TYPE System.Management.Automation.PSCustomObject																														
batchid	dbid	client_matter	clientid	loadnr	orig_dcb	conv_dcb	orig_dir	st_backup	st_backup_arch	st_get_natives	st_get_images	st_get_images2	st_add_db	st_add_natives	st_db_sizes	db_bytes	db_files	natives_bytes	natives_files_present	natives_files_missing	images_bytes	images_files_present	images_files_missing	st_qc_tags	st_qc_compare_tags	st_convert	st_get_arch_db_files	st_sizes_natives	st_sizes_images	st_all
4	1531				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_1\WLP_MDL_2074_WELLPOINT_PRODUCTIONS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_1\WLP_MDL_2074_WELLPOINT_PRODUCTIONS.DCB			2	2	2																			0
4	1532				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_2\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_2\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_2.DCB			2	2	2																			0
4	1533				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_2\before_priv_changes\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_2\before_priv_changes\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_2.DCB			2	2	2																			0
4	1534				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_3\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_3.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_3\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_3.DCB			2	2	2																			0
4	1535				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_3\newsorted\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_3.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_3\newsorted\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_3.DCB			2	2	2																			0
4	1536				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_3\oldbeforepriv\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_3.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_3\oldbeforepriv\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_3.DCB			2	2	2																			0
4	1537				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_4\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_4.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_4\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_4.DCB			2	2	2																			0
4	1538				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_4\ls_work\LOAE173.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_4\ls_work\LOAE173.DCB			2	2	2																			0
4	1539				X:\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_4\old_before_priv\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_4.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions_OLD\MDL_2074_Wellpoint_Productions_Part_4\old_before_priv\WLP_MDL_2074_WELLPOINT_PRODUCTIONS_PART_4.DCB			2	2	2																			0
4	1540				X:\068235\000134\WLP_MDL_2074_Review\Wlp Mdl 2074.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\WLP_MDL_2074_Review\Wlp Mdl 2074.DCB			2	0	0																			0
4	1541				X:\068235\000141\Abrams_Production\WP-PRODUCED_DOCS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Abrams_Production\WP-PRODUCED_DOCS.DCB			2	2	2																			0
4	1542				X:\068235\000141\Abrams_Review\WP-ABRAMS_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Abrams_Review\WP-ABRAMS_REVIEW.DCB			2	2	2																			0
4	1543				X:\068235\000141\Green_Review\WELLPOINT - GREEN.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Green_Review\WELLPOINT - GREEN.DCB			2	0	0																			0
4	1544				X:\068235\000141\Jorling_Production\JORLING PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Jorling_Production\JORLING PRODUCTION.DCB			2	0	0																			0
4	1545				X:\068235\000141\McAffry-Mell_Plaintiffs_Production\PLAINTIFFS_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\McAffry-Mell_Plaintiffs_Production\PLAINTIFFS_PRODUCTION.DCB			2	2	2																			0
4	1546				X:\068235\000141\McAffry-Mell_Review\CINCINNATI CONTRACTS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\McAffry-Mell_Review\CINCINNATI CONTRACTS.DCB			2	0	0																			0
4	1547				X:\068235\000141\McAffry-Mell_Wellpoint_Production\WP-PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\McAffry-Mell_Wellpoint_Production\WP-PRODUCTION.DCB			2	2	2																			0
4	1548				X:\068235\000141\MELL_REVIEW\Mell_Review.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\MELL_REVIEW\Mell_Review.Dcb			2	2	2																			0
4	1549				X:\068235\000141\Reiser_Co-Defendants_Production\CO-DEFENDANTS PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Reiser_Co-Defendants_Production\CO-DEFENDANTS PRODUCTION.DCB			2	0	0																			0
4	1550				X:\068235\000141\Reiser_Review\WELLPOINT - REISER.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Reiser_Review\WELLPOINT - REISER.DCB			2	0	0																			0
4	1551				X:\068235\000141\Reiser_Wellpoint_Production\WP-PRODUCEDDOCS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Reiser_Wellpoint_Production\WP-PRODUCEDDOCS.DCB			2	2	2																			0
4	1552				X:\068235\000141\Stapp_Review\WELLPOINT - STAPP.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Stapp_Review\WELLPOINT - STAPP.DCB			2	0	0																			0
4	1553				X:\068235\000141\Stapp_Wellpoint_Production\WP PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000141\Stapp_Wellpoint_Production\WP PRODUCTION.DCB			2	0	0																			0
4	1554				X:\068235\000153\ANTHEM001\ANTHEM001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\ANTHEM001\ANTHEM001.DCB			2	2	2																			0
4	1555				X:\068235\000153\GOLD_PLAINTIFFS_PRODUCED\GOLD-PLAINTIFFS_PRODUCED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_PLAINTIFFS_PRODUCED\GOLD-PLAINTIFFS_PRODUCED.DCB			2	2	2																			0
4	1556				X:\068235\000153\GOLD_PLAINTIFFS_PRODUCED\PRIOR\GOLD-PLAINTIFFS_PRODUCED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_PLAINTIFFS_PRODUCED\PRIOR\GOLD-PLAINTIFFS_PRODUCED.DCB			2	2	2																			0
4	1557				X:\068235\000153\Gold_Productions_Combined\GOLD_PRODUCTIONS_COMBINED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\GOLD_PRODUCTIONS_COMBINED.DCB			2	2	2																			0
4	1558				X:\068235\000153\Gold_Productions_Combined\LitSupp\8-31_PROD_IMPORT\Import.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\8-31_PROD_IMPORT\Import.Dcb			2	2	2																			0
4	1559				X:\068235\000153\Gold_Productions_Combined\LitSupp\9-21_PROD_IMPORT\PROD_IMPORT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\9-21_PROD_IMPORT\PROD_IMPORT.DCB			2	2	2																			0
4	1560				X:\068235\000153\Gold_Productions_Combined\LitSupp\B-up\2012-08-14\GOLD_PRODUCTIONS_COMBINED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\B-up\2012-08-14\GOLD_PRODUCTIONS_COMBINED.DCB			2	2	2																			0
4	1561				X:\068235\000153\Gold_Productions_Combined\LitSupp\B-up\2012-08-23\GOLD_PRODUCTIONS_COMBINED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\B-up\2012-08-23\GOLD_PRODUCTIONS_COMBINED.DCB			2	2	2																			0
4	1562				X:\068235\000153\Gold_Productions_Combined\LitSupp\B-up\2012-08-23 - sorted copy\GOLD_PRODUCTIONS_COMBINED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\B-up\2012-08-23 - sorted copy\GOLD_PRODUCTIONS_COMBINED.DCB			2	0	0																			0
4	1563				X:\068235\000153\Gold_Productions_Combined\LitSupp\B-up\prior\GOLD_PRODUCTIONS_COMBINED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\B-up\prior\GOLD_PRODUCTIONS_COMBINED.DCB			2	2	2																			0
4	1564				X:\068235\000153\Gold_Productions_Combined\LitSupp\CID ranges to edit\CID_EDIT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\CID ranges to edit\CID_EDIT.DCB			2	0	0																			0
4	1565				X:\068235\000153\Gold_Productions_Combined\LitSupp\CID ranges to edit\MORE_CID.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\CID ranges to edit\MORE_CID.DCB			2	0	0																			0
4	1566				X:\068235\000153\Gold_Productions_Combined\LitSupp\EXPORTED\GOLD_STATE_PRODUCED-PART1.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\EXPORTED\GOLD_STATE_PRODUCED-PART1.DCB			2	2	2																			0
4	1567				X:\068235\000153\Gold_Productions_Combined\LitSupp\Prod-Import\COMBINED-STRUCTURE.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\Prod-Import\COMBINED-STRUCTURE.DCB			2	2	2																			0
4	1568				X:\068235\000153\Gold_Productions_Combined\LitSupp\State prod revised - ocr overlay\OCR_OVERLAY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\State prod revised - ocr overlay\OCR_OVERLAY.DCB			2	0	0																			0
4	1569				X:\068235\000153\Gold_Productions_Combined\LitSupp\State prod revised - STA 1-3813\STA1-3813.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\State prod revised - STA 1-3813\STA1-3813.DCB			2	0	0																			0
4	1570				X:\068235\000153\Gold_Productions_Combined\LitSupp\State prod revised - STA 3814 - 6783.001\REMAINING_STA.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Gold_Productions_Combined\LitSupp\State prod revised - STA 3814 - 6783.001\REMAINING_STA.DCB			2	0	0																			0
4	1571				X:\068235\000153\GOLD_REVIEW\GOLD_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_REVIEW\GOLD_REVIEW.DCB			2	2	2																			0
4	1572				X:\068235\000153\GOLD_STATE_PRODUCED\Gold-State_Produced.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_STATE_PRODUCED\Gold-State_Produced.Dcb			2	2	2																			0
4	1573				X:\068235\000153\GOLD_WORKING\GOLD-WORKING.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WORKING\GOLD-WORKING.DCB			2	2	2																			0
4	1574				X:\068235\000153\GOLD_WORKING\LitSupp\IMPORT_DAT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WORKING\LitSupp\IMPORT_DAT.DCB			2	2	2																			0
4	1575				X:\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT1.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT1.DCB			2	0	0																			0
4	1576				X:\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT2.DCB			2	0	0																			0
4	1577				X:\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT3.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT3.DCB			2	0	0																			0
4	1578				X:\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT4.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\EXPORT4.DCB			2	0	0																			0
4	1579				X:\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\prior3\EXPORT3.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WORKING\LitSupp\Exports - 081512\prior3\EXPORT3.DCB			2	0	0																			0
4	1580				X:\068235\000153\GOLD_WP_PRODUCED\GOLD-WP_PRODUCED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\GOLD_WP_PRODUCED\GOLD-WP_PRODUCED.DCB			2	2	2																			0
4	1581				X:\068235\000153\Merger_Files_Review\MERGER_FILES_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Merger_Files_Review\MERGER_FILES_REVIEW.DCB			2	2	2																			0
4	1582				X:\068235\000153\Merger_Files_Review\LitSupp\IMPORT_DAT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Merger_Files_Review\LitSupp\IMPORT_DAT.DCB			2	2	2																			0
4	1583				X:\068235\000153\Merger_Files_Review\LitSupp\Production\MERGER_FILES_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Merger_Files_Review\LitSupp\Production\MERGER_FILES_PRODUCTION.DCB			2	2	2																			0
4	1584				X:\068235\000153\REVISED_GOLD_WP_PRODUCED\REVISED_GOLD_WP_PRODUCED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\REVISED_GOLD_WP_PRODUCED\REVISED_GOLD_WP_PRODUCED.DCB			2	2	2																			0
4	1585				X:\068235\000153\REVISED_GOLD_WP_PRODUCED\LitSupp\ADD_LETTER.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\REVISED_GOLD_WP_PRODUCED\LitSupp\ADD_LETTER.DCB			2	2	2																			0
4	1586				X:\068235\000153\REVISED_GOLD_WP_PRODUCED\LitSupp\prior 8-15\REVISED_GOLD_WP_PRODUCED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\REVISED_GOLD_WP_PRODUCED\LitSupp\prior 8-15\REVISED_GOLD_WP_PRODUCED.DCB			2	0	0																			0
4	1587				X:\068235\000153\REVISED_GOLD_WP_PRODUCED\LitSupp\prior-8-7\Revised_Gold_Wp_Produced.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\REVISED_GOLD_WP_PRODUCED\LitSupp\prior-8-7\Revised_Gold_Wp_Produced.Dcb			2	2	2																			0
4	1588				X:\068235\000153\Revised_State_Production\REVISED_STATE_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\Revised_State_Production\REVISED_STATE_PRODUCTION.DCB			2	2	2																			0
4	1589				X:\068235\000153\State-EJ\STATE-EJ.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000153\State-EJ\STATE-EJ.DCB			2	2	2																			0
4	1590				X:\068235\000161\HL_Production\Wellpoint_Prod_QC\Wellpoint_002_Prod_Qc.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\Wellpoint_Prod_QC\Wellpoint_002_Prod_Qc.Dcb			2	2	2																			0
4	1591				X:\068235\000161\HL_Production\Wellpoint_Prod_QC\Redacted_Overlay\REDACTIONS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\Wellpoint_Prod_QC\Redacted_Overlay\REDACTIONS.DCB			2	2	2																			0
4	1592				X:\068235\000161\HL_Production\WLP001\Wlp001.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\WLP001\Wlp001.Dcb			2	2	2																			0
4	1593				X:\068235\000161\HL_Production\WLP003_Prod_QC\WLP003_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\WLP003_Prod_QC\WLP003_QC.DCB			2	2	2																			0
4	1594				X:\068235\000161\HL_Production\WLP004_Prod_Hardcopy_QC\WLP004_HARDCOPY_PRODUCTION_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\WLP004_Prod_Hardcopy_QC\WLP004_HARDCOPY_PRODUCTION_QC.DCB			2	2	2																			0
4	1595				X:\068235\000161\HL_Production\WLP004_Prod_Hardcopy_QC\XREF_OVERLAY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\WLP004_Prod_Hardcopy_QC\XREF_OVERLAY.DCB			2	2	2																			0
4	1596				X:\068235\000161\HL_Production\WLP005_Prod_QC_Electronic\REDACTED_OVERLAY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\WLP005_Prod_QC_Electronic\REDACTED_OVERLAY.DCB			2	2	2																			0
4	1597				X:\068235\000161\HL_Production\WLP005_Prod_QC_Electronic\WLP005_ELECTRONIC_PRODUCTION_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\WLP005_Prod_QC_Electronic\WLP005_ELECTRONIC_PRODUCTION_QC.DCB			2	2	2																			0
4	1598				X:\068235\000161\HL_Production\WLP005_Prod_QC_Electronic\Orig\WLP005_ELECTRONIC_PRODUCTION_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\HL_Production\WLP005_Prod_QC_Electronic\Orig\WLP005_ELECTRONIC_PRODUCTION_QC.DCB			2	2	2																			0
4	1599				X:\068235\000161\Wellpoint_Email_Review\Wellpoint_Email_Review.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Email_Review\Wellpoint_Email_Review.Dcb			2	2	2																			0
4	1600				X:\068235\000161\Wellpoint_Email_Review\loadxref\HARDCOPYXREF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Email_Review\loadxref\HARDCOPYXREF.DCB			2	2	2																			0
4	1601				X:\068235\000161\Wellpoint_Email_Review\loadxref\LOADXREF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Email_Review\loadxref\LOADXREF.DCB			2	2	2																			0
4	1602				X:\068235\000161\Wellpoint_Email_Review\loadxref\_HARDCOPYXREF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Email_Review\loadxref\_HARDCOPYXREF.DCB			2	2	2																			0
4	1603				X:\068235\000161\Wellpoint_Email_Review - Copy\Wellpoint_Email_Review.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Email_Review - Copy\Wellpoint_Email_Review.Dcb			2	0	0																			0
4	1604				X:\068235\000161\Wellpoint_Email_Review - Copy\loadxref\LOADXREF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Email_Review - Copy\loadxref\LOADXREF.DCB			2	0	0																			0
4	1605				X:\068235\000161\Wellpoint_Mfn\Wellpoint_Mfn.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Mfn\Wellpoint_Mfn.Dcb			2	2	2																			0
4	1606				X:\068235\000161\Wellpoint_Mfn\loadxref\LOADXREF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_Mfn\loadxref\LOADXREF.DCB			2	2	2																			0
4	1607				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\WELLPOINT_MFN_ELECTRONIC_REVIEW_2012.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\WELLPOINT_MFN_ELECTRONIC_REVIEW_2012.DCB			2	2	2																			0
4	1608				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\BEGATTCH.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\BEGATTCH.DCB			2	2	2																			0
4	1609				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\MISSING_FAMILY_DOCS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\MISSING_FAMILY_DOCS.DCB			2	2	2																			0
4	1610				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\FIND_ATTACH\FIND_ATTACH.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\FIND_ATTACH\FIND_ATTACH.DCB			2	2	2																			0
4	1611				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\IMPORT\EXCEL_TIFF_OVERLAY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\IMPORT\EXCEL_TIFF_OVERLAY.DCB			2	2	2																			0
4	1612				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\IMPORT\IMPORT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\IMPORT\IMPORT.DCB			2	2	2																			0
4	1613				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\IMPORT\PARENT_ID_IMPORT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\IMPORT\PARENT_ID_IMPORT.DCB			2	2	2																			0
4	1614				X:\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\ORIGINAL-DISREGARD\Wellpoint_MFN_Electronic_Review_2012.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Electronic_Review_2012\LitSupp\ORIGINAL-DISREGARD\Wellpoint_MFN_Electronic_Review_2012.DCB			2	2	2																			0
4	1615				X:\068235\000161\Wellpoint_MFN_Review_2012\WELLPOINT_MFN_REVIEW_2012.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Review_2012\WELLPOINT_MFN_REVIEW_2012.DCB			2	2	2																			0
4	1616				X:\068235\000161\Wellpoint_MFN_Review_2012\IMPORT\IMPORT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\Wellpoint_MFN_Review_2012\IMPORT\IMPORT.DCB			2	2	2																			0
4	1617				X:\068235\000161\WLP_VA_Production\WLP_VA_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\WLP_VA_Production\WLP_VA_PRODUCTION.DCB			2	2	2																			0
4	1618				X:\068235\000161\zzzWellpoint_MFN_Electronic_Review_2012 - Copy\WELLPOINT_MFN_ELECTRONIC_REVIEW_2012.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\zzzWellpoint_MFN_Electronic_Review_2012 - Copy\WELLPOINT_MFN_ELECTRONIC_REVIEW_2012.DCB			2	0	0																			0
4	1619				X:\068235\000161\zzzWellpoint_MFN_Electronic_Review_2012 - Copy\IMPORT\IMPORT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\zzzWellpoint_MFN_Electronic_Review_2012 - Copy\IMPORT\IMPORT.DCB			2	0	0																			0
4	1620				X:\068235\000161\zzzWellpoint_MFN_Electronic_Review_2012 - Copy\ORIGINAL-DISREGARD\Wellpoint_MFN_Electronic_Review_2012.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000161\zzzWellpoint_MFN_Electronic_Review_2012 - Copy\ORIGINAL-DISREGARD\Wellpoint_MFN_Electronic_Review_2012.DCB			2	0	0																			0
4	1621				X:\068261\000106\AEPC001\AEPC001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068261\000106\AEPC001\AEPC001.DCB			2	2	2																			0
4	1622				X:\068261\000106\AEPC002\AEPC002.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068261\000106\AEPC002\AEPC002.DCB			2	2	2																			0
4	1623				X:\068261\000106\AEPC003\AEPC003.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068261\000106\AEPC003\AEPC003.DCB			2	2	2																			0
4	1624				X:\068261\000106\AEPC004\AEPC004.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068261\000106\AEPC004\AEPC004.DCB			2	2	2																			0
4	1625				X:\068261\000106\AEPC005\AEPC005.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068261\000106\AEPC005\AEPC005.DCB			2	2	2																			0
4	1626				X:\068261\000106\AEPC006\AEPC002.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068261\000106\AEPC006\AEPC002.DCB			2	2	2																			0
